town;type;key;lat;lon;tags
paris;atm;727779879;48.842808;2.323971;"{""name"":""Banque de Bretagne"",""amenity"":""bank""}"
paris;atm;735172041;48.880741;2.364956;"{""name"":""Paris Louis-Blanc"",""amenity"":""post_office""}"
paris;atm;749485952;48.888351;2.391779;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;766689455;48.869400;2.364897;"{""name"":""Paris Canal Saint-Martin"",""note"":""situation : 11 RUE LEON JOUHAUX"",""amenity"":""post_office""}"
paris;atm;784342728;48.868862;2.359232;"{""name"":""Paris Republique"",""note"":""situation : 56 RUE RENE BOULANGER"",""amenity"":""post_office""}"
paris;atm;789985789;48.890427;2.376014;"{""name"":""LCL"",""amenity"":""bank""}"
paris;atm;797963551;48.900578;2.316184;"{""name"":""Clichy Victor Hugo"",""amenity"":""post_office""}"
paris;atm;801196117;48.847870;2.319831;"{""name"":""Paris Cherche-Midi"",""amenity"":""post_office""}"
paris;atm;810140301;48.829922;2.378703;"{""name"":""Paris Rive Gauche"",""note"":""situation : RUE OLIVIER MESSIAEN"",""amenity"":""post_office""}"
paris;atm;810140304;48.829655;2.378984;"{""name"":""LCL"",""wheelchair"":""yes"",""amenity"":""bank""}"
paris;atm;812129477;48.870140;2.320805;"{""name"":""Paris Anjou"",""amenity"":""post_office""}"
paris;atm;822953039;48.879181;2.314116;"{""name"":""Paris Monceau"",""amenity"":""post_office""}"
paris;atm;828728734;48.870701;2.308332;"{""name"":""Paris Colis\u00e9e"",""amenity"":""post_office""}"
paris;atm;831915657;48.868729;2.301416;"{""name"":""Barklays"",""wheelchair"":""yes"",""amenity"":""bank""}"
paris;atm;838041211;48.873894;2.300871;"{""name"":""Paris Chambre De Commerce"",""amenity"":""post_office""}"
paris;atm;838163171;48.824390;2.274444;"{""name"":""BNP Paribas"",""wheelchair"":""yes"",""amenity"":""bank""}"
paris;atm;839186018;48.846172;2.410532;"{""name"":""Paris Soult"",""note"":""situation : 137 BOULEVARD SOULT"",""amenity"":""post_office""}"
paris;atm;843477419;48.869843;2.306176;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;867491337;48.892193;2.407504;"{""name"":""BNP Paribas"",""amenity"":""bank""}"
paris;atm;867507911;48.891918;2.405924;"{""name"":""Fortis"",""amenity"":""bank""}"
paris;atm;878709956;48.829006;2.246309;"{""name"":""Boulogne-Billancourt Sud"",""amenity"":""post_office""}"
paris;atm;913507962;48.828457;2.379080;"{""name"":""Banque Populaire"",""amenity"":""bank""}"
paris;atm;913550836;48.828880;2.382041;"{""name"":""Soci\u00e9t\u00e9 G\u00e9n\u00e9rale"",""amenity"":""bank""}"
paris;atm;913551306;48.829384;2.378245;"{""name"":""CIC"",""amenity"":""bank""}"
paris;atm;916536557;48.844463;2.405865;"{""amenity"":""bank""}"
paris;atm;916861458;48.876595;2.361163;"{""name"":""Paris Gare de l\u0027Est"",""amenity"":""post_office""}"
paris;atm;916889331;48.891682;2.406221;"{""name"":""Pantin Principal"",""amenity"":""post_office""}"
paris;atm;938011740;48.874989;2.286013;"{""name"":""HSBC"",""amenity"":""bank""}"
