town;type;key;lat;lon;tags
berlin;cctv;380475125;52.509483;13.353737;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380475126;52.509521;13.353164;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380475127;52.509506;13.352889;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497959;52.509808;13.375269;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497960;52.509640;13.375207;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497961;52.509586;13.374746;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497974;52.508682;13.372570;"{""man_made"":""surveillance"",""operator"":""Klingelschildkamera"",""surveillance"":""outdoor""}"
berlin;cctv;380497975;52.508530;13.372949;"{""man_made"":""surveillance"",""operator"":""Klingelschildkamera Voxstra\u00dfe 5"",""surveillance"":""outdoor""}"
berlin;cctv;380497982;52.505741;13.374043;"{""man_made"":""surveillance"",""operator"":""Volksbank"",""surveillance"":""indoor""}"
berlin;cctv;380497985;52.506462;13.376771;"{""man_made"":""surveillance"",""operator"":""Klingelschildkamera Deutsche Bahn"",""surveillance"":""outdoor""}"
berlin;cctv;380497989;52.509663;13.380442;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497990;52.509670;13.380597;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497991;52.509670;13.380732;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497992;52.509659;13.381620;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497993;52.509758;13.382074;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497994;52.509766;13.382199;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497995;52.509808;13.382556;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497996;52.509819;13.382889;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497997;52.509789;13.383531;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497998;52.509666;13.383602;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380497999;52.509560;13.383660;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498000;52.510105;13.384515;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498001;52.509609;13.384288;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498002;52.509491;13.384357;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498004;52.509266;13.384477;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498005;52.509014;13.384597;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498006;52.508911;13.384503;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498008;52.508598;13.384666;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498010;52.509033;13.384936;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498012;52.509708;13.386372;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498014;52.509674;13.385872;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498015;52.509453;13.385614;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498017;52.510063;13.388079;"{""name"":""Au\u00dfenkamera der Botschaft von Bulgarien"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498018;52.510075;13.388363;"{""name"":""Au\u00dfenkamera der Botschaft von Bulgarien"",""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498019;52.510105;13.388780;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498023;52.510746;13.389914;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498024;52.510891;13.390081;"{""man_made"":""surveillance"",""operator"":""Friedrichsstra\u00dfe 61"",""surveillance"":""indoor""}"
berlin;cctv;380498025;52.511246;13.389826;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498026;52.512306;13.389739;"{""man_made"":""surveillance"",""operator"":""Stefanel"",""surveillance"":""indoor""}"
berlin;cctv;380498027;52.512623;13.389664;"{""man_made"":""surveillance"",""operator"":""H\u0026M Women"",""surveillance"":""indoor""}"
berlin;cctv;380498028;52.512787;13.389601;"{""man_made"":""surveillance"",""operator"":""Frankonia"",""surveillance"":""indoor""}"
berlin;cctv;380498036;52.515266;13.389473;"{""name"":""Eurochange"",""man_made"":""surveillance"",""surveillance"":""indoor""}"
berlin;cctv;380498037;52.515293;13.389528;"{""name"":""MontBlanc"",""man_made"":""surveillance"",""surveillance"":""indoor""}"
berlin;cctv;380498043;52.517300;13.388540;"{""man_made"":""surveillance"",""operator"":""T-Punkt"",""surveillance"":""indoor""}"
berlin;cctv;380498044;52.517426;13.388499;"{""man_made"":""surveillance"",""operator"":""Erzgebirge im B\u00fcrgerhaus"",""surveillance"":""indoor""}"
berlin;cctv;380498047;52.513954;13.382428;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498051;52.515400;13.381257;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498052;52.515533;13.381157;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498053;52.515591;13.381115;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498054;52.515663;13.381088;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498055;52.515842;13.381053;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498056;52.515690;13.381261;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498057;52.515621;13.381290;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498058;52.514954;13.378604;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498059;52.514900;13.378445;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498065;52.515247;13.377995;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498066;52.515629;13.378066;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498067;52.515598;13.378228;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498068;52.515709;13.378508;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498069;52.515556;13.378508;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498070;52.515701;13.378685;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498071;52.515701;13.378747;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498072;52.515762;13.379224;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498073;52.515766;13.379281;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498074;52.515785;13.379713;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498075;52.516926;13.377700;"{""man_made"":""surveillance"",""operator"":""T-Punkt"",""surveillance"":""indoor""}"
berlin;cctv;380498081;52.517761;13.377372;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498082;52.517780;13.377546;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498083;52.517807;13.377941;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
berlin;cctv;380498084;52.517822;13.378061;"{""man_made"":""surveillance"",""surveillance"":""outdoor""}"
