town;type;key;lat;lon;tags
berlin;atm;320921437;52.524307;13.420569;"{""name"":""Berliner Volksbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;322565365;52.521713;13.410995;"{""name"":""Volksbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;323203892;52.511250;13.403752;"{""name"":""U Spittelmarkt"",""wheelchair"":""yes""}"
berlin;atm;323597684;52.428574;13.328587;"{""name"":""Commerzbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;323597687;52.428165;13.327009;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;323602520;52.427841;13.327620;"{""name"":""Berliner Volksbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;323602523;52.427208;13.326348;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;324365784;52.517735;13.440148;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;330140989;52.498878;13.420093;"{""name"":""Berliner Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;331515778;52.524117;13.382769;"{""name"":""GLS Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;332966330;52.551792;13.382977;"{""name"":""Volksbank"",""amenity"":""bank""}"
berlin;atm;332967732;52.552647;13.381661;"{""name"":""Berliner Bank"",""amenity"":""bank""}"
berlin;atm;334727707;52.501400;13.431232;"{""name"":""Berliner Sparkasse"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;340324654;52.497444;13.522386;"{""name"":""Postbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;344873868;52.524601;13.481174;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;345208874;52.472672;13.320673;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;345351950;52.522980;13.483790;"{""name"":""Packstation 348"",""amenity"":""vending_machine""}"
berlin;atm;345546409;52.458511;13.576394;"{""wheelchair"":""yes"",""amenity"":""post_office""}"
berlin;atm;346135245;52.539795;13.370961;"{""name"":""Sparkasse"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;347422943;52.442116;13.297263;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;355180027;52.434952;13.259526;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;356948859;52.529949;13.328218;"{""name"":""Postbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;356949045;52.526432;13.345598;"{""name"":""Postbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;359888502;52.523792;13.279809;"{""name"":""Packstation 349"",""amenity"":""vending_machine""}"
berlin;atm;366013582;52.526531;13.340117;"{""name"":""Sparkasse Berlin"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;366429802;52.537315;13.604161;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;370131147;52.450581;13.340604;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;370171114;52.527058;13.330302;"{""name"":""Targobank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;370172188;52.526585;13.340657;"{""name"":""Commerzbank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;370347889;52.508999;13.499727;"{""name"":""Sparkasse"",""wheelchair"":""no"",""amenity"":""atm""}"
berlin;atm;370690336;52.546848;13.412813;"{""name"":""norisbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;370765387;52.501797;13.319322;"{""name"":""Berliner Volksbank"",""amenity"":""bank""}"
berlin;atm;370923632;52.513760;13.521680;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;372353895;52.510185;13.288966;"{""name"":""Berliner Volksbank"",""wheelchair"":""no"",""amenity"":""bank""}"
berlin;atm;372370466;52.498260;13.418401;"{""name"":""Ziraat Bank International AG"",""amenity"":""bank""}"
berlin;atm;372370469;52.498592;13.417885;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;375800452;52.514015;13.319610;"{""name"":""Deutsche Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;377859025;52.500668;13.343469;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;380498339;52.522198;13.379905;"{""name"":""BBBank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;382905024;52.522404;13.411538;"{""name"":""Galeria Kaufhof"",""wheelchair"":""yes""}"
berlin;atm;393409420;52.497341;13.289872;"{""name"":""Sparkasse"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;401552934;52.498463;13.300417;"{""name"":""Allianz Bank"",""amenity"":""bank""}"
berlin;atm;414996118;52.445583;13.505793;"{""name"":""Berliner Sparkasse"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;415791575;52.442669;13.297469;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;416660119;52.511219;13.305096;"{""name"":""Commerzbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;416660120;52.512016;13.305362;"{""name"":""Berliner Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;416660137;52.510159;13.305857;"{""name"":""Targobank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;416661496;52.509068;13.305764;"{""name"":""Sparda-Bank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;417047724;52.524693;13.335827;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;417302813;52.505592;13.496032;"{""name"":""Sparkasse"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;419186459;52.535919;13.275555;"{""name"":""Berliner Volksbank"",""wheelchair"":""yes"",""amenity"":""bank""}"
berlin;atm;419545762;52.552593;13.381206;"{""name"":""Santander Consumer Bank"",""wheelchair"":""limited"",""amenity"":""bank""}"
berlin;atm;419545764;52.552322;13.381884;"{""name"":""Deutsche Bank"",""amenity"":""bank""}"
berlin;atm;420448903;52.486843;13.423728;"{""name"":""Postbank-Finanzcenter"",""wheelchair"":""limited"",""amenity"":""bank""}"
